Sno,date,state,cases_new,cases_import,cases_recovered,cases_active,cases_unvax
2561,3/7/2020,Johor,0,0,0,3,0
2562,3/7/2020,Kedah,0,0,1,1,0
2563,3/7/2020,Kelantan,0,0,0,0,0
2564,3/7/2020,Melaka,0,0,3,1,0
2565,3/7/2020,Negeri Sembilan,0,0,1,30,0
2566,3/7/2020,Pahang,0,0,0,0,0
2567,3/7/2020,Perak,0,0,0,0,0
2568,3/7/2020,Perlis,0,0,0,0,0
2569,3/7/2020,Pulau Pinang,0,0,0,0,0
2570,3/7/2020,Sabah,2,0,0,12,2
2571,3/7/2020,Sarawak,0,0,1,9,0
2572,3/7/2020,Selangor,3,3,2,25,3
2573,3/7/2020,Terengganu,0,0,0,0,0
2574,3/7/2020,W.P. Kuala Lumpur,0,0,1,1,0
2575,3/7/2020,W.P. Labuan,0,0,0,0,0
2576,3/7/2020,W.P. Putrajaya,0,0,0,0,0
2577,4/7/2020,Johor,0,0,0,3,0
2578,4/7/2020,Kedah,0,0,0,1,0
2579,4/7/2020,Kelantan,0,0,0,0,0
2580,4/7/2020,Melaka,0,0,0,1,0
2581,4/7/2020,Negeri Sembilan,1,0,13,18,1
2582,4/7/2020,Pahang,0,0,0,0,0
2583,4/7/2020,Perak,0,0,0,0,0
2584,4/7/2020,Perlis,0,0,0,0,0
2585,4/7/2020,Pulau Pinang,0,0,0,0,0
2586,4/7/2020,Sabah,1,0,0,13,1
2587,4/7/2020,Sarawak,0,0,0,9,0
2588,4/7/2020,Selangor,7,7,2,30,7
2589,4/7/2020,Terengganu,0,0,0,0,0
2590,4/7/2020,W.P. Kuala Lumpur,1,0,0,2,1
2591,4/7/2020,W.P. Labuan,0,0,0,0,0
2592,4/7/2020,W.P. Putrajaya,0,0,0,0,0
2593,5/7/2020,Johor,0,0,0,3,0
2594,5/7/2020,Kedah,0,0,1,0,0
2595,5/7/2020,Kelantan,0,0,0,0,0
2596,5/7/2020,Melaka,0,0,0,1,0
2597,5/7/2020,Negeri Sembilan,1,0,2,17,1
2598,5/7/2020,Pahang,0,0,0,0,0
2599,5/7/2020,Perak,0,0,0,0,0
2600,5/7/2020,Perlis,0,0,0,0,0
2601,5/7/2020,Pulau Pinang,0,0,0,0,0
2602,5/7/2020,Sabah,2,1,0,15,2
2603,5/7/2020,Sarawak,0,0,1,8,0
2604,5/7/2020,Selangor,2,2,0,32,2
2605,5/7/2020,Terengganu,0,0,0,0,0
2606,5/7/2020,W.P. Kuala Lumpur,0,0,0,2,0
2607,5/7/2020,W.P. Labuan,0,0,0,0,0
2608,5/7/2020,W.P. Putrajaya,0,0,0,0,0
2609,6/7/2020,Johor,1,1,1,3,1
2610,6/7/2020,Kedah,0,0,0,0,0
2611,6/7/2020,Kelantan,0,0,0,0,0
2612,6/7/2020,Melaka,0,0,1,0,0
2613,6/7/2020,Negeri Sembilan,0,0,2,15,0
2614,6/7/2020,Pahang,0,0,0,0,0
2615,6/7/2020,Perak,0,0,0,0,0
2616,6/7/2020,Perlis,0,0,0,0,0
2617,6/7/2020,Pulau Pinang,0,0,0,0,0
2618,6/7/2020,Sabah,0,0,3,12,0
2619,6/7/2020,Sarawak,1,1,3,6,1
2620,6/7/2020,Selangor,2,1,1,33,2
2621,6/7/2020,Terengganu,0,0,0,0,0
2622,6/7/2020,W.P. Kuala Lumpur,1,0,0,3,1
2623,6/7/2020,W.P. Labuan,0,0,0,0,0
2624,6/7/2020,W.P. Putrajaya,0,0,0,0,0
2625,7/7/2020,Johor,1,1,0,4,1
2626,7/7/2020,Kedah,0,0,0,0,0
2627,7/7/2020,Kelantan,0,0,0,0,0
2628,7/7/2020,Melaka,0,0,0,0,0
2629,7/7/2020,Negeri Sembilan,0,0,0,15,0
2630,7/7/2020,Pahang,0,0,0,0,0
2631,7/7/2020,Perak,0,0,0,0,0
2632,7/7/2020,Perlis,0,0,0,0,0
2633,7/7/2020,Pulau Pinang,0,0,0,0,0
2634,7/7/2020,Sabah,0,0,2,10,0
2635,7/7/2020,Sarawak,0,0,2,4,0
2636,7/7/2020,Selangor,3,2,1,35,3
2637,7/7/2020,Terengganu,0,0,0,0,0
2638,7/7/2020,W.P. Kuala Lumpur,2,1,0,5,2
2639,7/7/2020,W.P. Labuan,0,0,0,0,0
2640,7/7/2020,W.P. Putrajaya,0,0,0,0,0
2641,8/7/2020,Johor,0,0,2,2,0
2642,8/7/2020,Kedah,0,0,0,0,0
2643,8/7/2020,Kelantan,0,0,0,0,0
2644,8/7/2020,Melaka,0,0,0,0,0
2645,8/7/2020,Negeri Sembilan,0,0,0,15,0
2646,8/7/2020,Pahang,0,0,0,0,0
2647,8/7/2020,Perak,0,0,0,0,0
2648,8/7/2020,Perlis,0,0,0,0,0
2649,8/7/2020,Pulau Pinang,0,0,0,0,0
2650,8/7/2020,Sabah,0,0,1,9,0
2651,8/7/2020,Sarawak,1,1,0,5,1
2652,8/7/2020,Selangor,1,1,1,35,1
2653,8/7/2020,Terengganu,0,0,0,0,0
2654,8/7/2020,W.P. Kuala Lumpur,1,1,1,5,1
2655,8/7/2020,W.P. Labuan,0,0,0,0,0
2656,8/7/2020,W.P. Putrajaya,0,0,0,0,0
2657,9/7/2020,Johor,2,2,0,4,2
2658,9/7/2020,Kedah,0,0,0,0,0
2659,9/7/2020,Kelantan,0,0,0,0,0
2660,9/7/2020,Melaka,0,0,0,0,0
2661,9/7/2020,Negeri Sembilan,0,0,2,13,0
2662,9/7/2020,Pahang,0,0,0,0,0
2663,9/7/2020,Perak,0,0,0,0,0
2664,9/7/2020,Perlis,0,0,0,0,0
2665,9/7/2020,Pulau Pinang,0,0,0,0,0
2666,9/7/2020,Sabah,0,0,1,8,0
2667,9/7/2020,Sarawak,0,0,0,5,0
2668,9/7/2020,Selangor,4,4,10,29,4
2669,9/7/2020,Terengganu,0,0,0,0,0
2670,9/7/2020,W.P. Kuala Lumpur,0,0,0,5,0
2671,9/7/2020,W.P. Labuan,0,0,0,0,0
2672,9/7/2020,W.P. Putrajaya,0,0,0,0,0
2673,10/7/2020,Johor,1,1,0,5,1
2674,10/7/2020,Kedah,1,1,0,1,1
2675,10/7/2020,Kelantan,0,0,0,0,0
2676,10/7/2020,Melaka,0,0,0,0,0
2677,10/7/2020,Negeri Sembilan,0,0,10,3,0
2678,10/7/2020,Pahang,0,0,0,0,0
2679,10/7/2020,Perak,0,0,0,0,0
2680,10/7/2020,Perlis,0,0,0,0,0
2681,10/7/2020,Pulau Pinang,0,0,0,0,0
2682,10/7/2020,Sabah,0,0,0,8,0
2683,10/7/2020,Sarawak,2,0,1,5,2
2684,10/7/2020,Selangor,6,6,1,34,6
2685,10/7/2020,Terengganu,0,0,0,0,0
2686,10/7/2020,W.P. Kuala Lumpur,3,0,0,8,3
2687,10/7/2020,W.P. Labuan,0,0,0,0,0
2688,10/7/2020,W.P. Putrajaya,0,0,0,0,0
2689,11/7/2020,Johor,2,2,0,7,2
2690,11/7/2020,Kedah,0,0,0,1,0
2691,11/7/2020,Kelantan,0,0,0,0,0
2692,11/7/2020,Melaka,0,0,0,0,0
2693,11/7/2020,Negeri Sembilan,0,0,0,3,0
2694,11/7/2020,Pahang,0,0,0,0,0
2695,11/7/2020,Perak,0,0,0,0,0
2696,11/7/2020,Perlis,0,0,0,0,0
2697,11/7/2020,Pulau Pinang,0,0,0,0,0
2698,11/7/2020,Sabah,1,0,3,6,1
2699,11/7/2020,Sarawak,2,1,0,7,2
2700,11/7/2020,Selangor,3,1,1,36,3
2701,11/7/2020,Terengganu,0,0,0,0,0
2702,11/7/2020,W.P. Kuala Lumpur,0,0,0,8,0
2703,11/7/2020,W.P. Labuan,0,0,0,0,0
2704,11/7/2020,W.P. Putrajaya,0,0,0,0,0
2705,12/7/2020,Johor,0,0,1,6,0
2706,12/7/2020,Kedah,0,0,0,1,0
2707,12/7/2020,Kelantan,0,0,0,0,0
2708,12/7/2020,Melaka,1,1,0,1,1
2709,12/7/2020,Negeri Sembilan,0,0,0,3,0
2710,12/7/2020,Pahang,0,0,0,0,0
2711,12/7/2020,Perak,0,0,0,0,0
2712,12/7/2020,Perlis,0,0,0,0,0
2713,12/7/2020,Pulau Pinang,0,0,0,0,0
2714,12/7/2020,Sabah,1,0,1,6,1
2715,12/7/2020,Sarawak,2,0,0,9,2
2716,12/7/2020,Selangor,9,1,2,43,9
2717,12/7/2020,Terengganu,0,0,0,0,0
2718,12/7/2020,W.P. Kuala Lumpur,0,0,0,8,0
2719,12/7/2020,W.P. Labuan,0,0,0,0,0
2720,12/7/2020,W.P. Putrajaya,1,1,0,1,1
2721,13/7/2020,Johor,0,0,1,5,0
2722,13/7/2020,Kedah,1,1,0,2,1
2723,13/7/2020,Kelantan,0,0,0,0,0
2724,13/7/2020,Melaka,1,0,0,2,1
2725,13/7/2020,Negeri Sembilan,0,0,0,3,0
2726,13/7/2020,Pahang,0,0,0,0,0
2727,13/7/2020,Perak,0,0,0,0,0
2728,13/7/2020,Perlis,0,0,0,0,0
2729,13/7/2020,Pulau Pinang,0,0,0,0,0
2730,13/7/2020,Sabah,0,0,0,6,0
2731,13/7/2020,Sarawak,1,1,0,10,1
2732,13/7/2020,Selangor,4,4,0,47,4
2733,13/7/2020,Terengganu,0,0,0,0,0
2734,13/7/2020,W.P. Kuala Lumpur,0,0,0,8,0
2735,13/7/2020,W.P. Labuan,0,0,0,0,0
2736,13/7/2020,W.P. Putrajaya,0,0,0,1,0
2737,14/7/2020,Johor,2,2,0,7,2
2738,14/7/2020,Kedah,0,0,0,2,0
2739,14/7/2020,Kelantan,0,0,0,0,0
2740,14/7/2020,Melaka,0,0,0,2,0
2741,14/7/2020,Negeri Sembilan,0,0,0,3,0
2742,14/7/2020,Pahang,0,0,0,0,0
2743,14/7/2020,Perak,0,0,0,0,0
2744,14/7/2020,Perlis,0,0,0,0,0
2745,14/7/2020,Pulau Pinang,0,0,0,0,0
2746,14/7/2020,Sabah,0,0,1,5,0
2747,14/7/2020,Sarawak,0,0,2,8,0
2748,14/7/2020,Selangor,1,1,1,47,1
2749,14/7/2020,Terengganu,0,0,0,0,0
2750,14/7/2020,W.P. Kuala Lumpur,1,1,0,9,1
2751,14/7/2020,W.P. Labuan,0,0,0,0,0
2752,14/7/2020,W.P. Putrajaya,0,0,0,1,0
2753,15/7/2020,Johor,0,0,0,7,0
2754,15/7/2020,Kedah,0,0,0,2,0
2755,15/7/2020,Kelantan,0,0,0,0,0
2756,15/7/2020,Melaka,0,0,0,2,0
2757,15/7/2020,Negeri Sembilan,0,0,0,3,0
2758,15/7/2020,Pahang,0,0,0,0,0
2759,15/7/2020,Perak,0,0,0,0,0
2760,15/7/2020,Perlis,0,0,0,0,0
2761,15/7/2020,Pulau Pinang,0,0,0,0,0
2762,15/7/2020,Sabah,0,0,1,4,0
2763,15/7/2020,Sarawak,3,0,0,11,3
2764,15/7/2020,Selangor,1,0,1,47,1
2765,15/7/2020,Terengganu,0,0,0,0,0
2766,15/7/2020,W.P. Kuala Lumpur,1,1,0,10,1
2767,15/7/2020,W.P. Labuan,0,0,0,0,0
2768,15/7/2020,W.P. Putrajaya,0,0,0,1,0
2769,16/7/2020,Johor,0,0,0,7,0
2770,16/7/2020,Kedah,0,0,0,2,0
2771,16/7/2020,Kelantan,0,0,0,0,0
2772,16/7/2020,Melaka,0,0,0,2,0
2773,16/7/2020,Negeri Sembilan,0,0,0,3,0
2774,16/7/2020,Pahang,0,0,0,0,0
2775,16/7/2020,Perak,0,0,0,0,0
2776,16/7/2020,Perlis,0,0,0,0,0
2777,16/7/2020,Pulau Pinang,0,0,0,0,0
2778,16/7/2020,Sabah,0,0,1,3,0
2779,16/7/2020,Sarawak,1,0,0,12,1
2780,16/7/2020,Selangor,0,0,9,38,0
2781,16/7/2020,Terengganu,1,1,0,1,1
2782,16/7/2020,W.P. Kuala Lumpur,1,0,2,9,1
2783,16/7/2020,W.P. Labuan,0,0,0,0,0
2784,16/7/2020,W.P. Putrajaya,0,0,0,1,0
2785,17/7/2020,Johor,0,0,2,4,0
2786,17/7/2020,Kedah,0,0,0,2,0
2787,17/7/2020,Kelantan,0,0,0,0,0
2788,17/7/2020,Melaka,0,0,0,2,0
2789,17/7/2020,Negeri Sembilan,0,0,1,2,0
2790,17/7/2020,Pahang,0,0,0,0,0
2791,17/7/2020,Perak,0,0,0,0,0
2792,17/7/2020,Perlis,0,0,0,0,0
2793,17/7/2020,Pulau Pinang,0,0,0,0,0
2794,17/7/2020,Sabah,1,1,0,4,1
2795,17/7/2020,Sarawak,10,6,0,22,10
2796,17/7/2020,Selangor,4,3,0,42,4
2797,17/7/2020,Terengganu,2,0,0,3,2
2798,17/7/2020,W.P. Kuala Lumpur,1,0,0,10,1
2799,17/7/2020,W.P. Labuan,0,0,0,0,0
2800,17/7/2020,W.P. Putrajaya,0,0,0,1,0
2801,18/7/2020,Johor,0,0,2,2,0
2802,18/7/2020,Kedah,0,0,0,2,0
2803,18/7/2020,Kelantan,1,1,0,1,1
2804,18/7/2020,Melaka,0,0,0,2,0
2805,18/7/2020,Negeri Sembilan,0,0,0,2,0
2806,18/7/2020,Pahang,0,0,0,0,0
2807,18/7/2020,Perak,0,0,0,0,0
2808,18/7/2020,Perlis,0,0,0,0,0
2809,18/7/2020,Pulau Pinang,0,0,0,0,0
2810,18/7/2020,Sabah,0,0,0,4,0
2811,18/7/2020,Sarawak,7,2,0,29,7
2812,18/7/2020,Selangor,1,1,2,41,1
2813,18/7/2020,Terengganu,0,0,0,3,0
2814,18/7/2020,W.P. Kuala Lumpur,0,0,1,9,0
2815,18/7/2020,W.P. Labuan,0,0,0,0,0
2816,18/7/2020,W.P. Putrajaya,0,0,0,1,0
2817,19/7/2020,Johor,1,0,0,3,1
2818,19/7/2020,Kedah,0,0,0,2,0
2819,19/7/2020,Kelantan,0,0,0,1,0
2820,19/7/2020,Melaka,0,0,0,2,0
2821,19/7/2020,Negeri Sembilan,0,0,0,2,0
2822,19/7/2020,Pahang,0,0,0,0,0
2823,19/7/2020,Perak,2,2,0,2,2
2824,19/7/2020,Perlis,0,0,0,0,0
2825,19/7/2020,Pulau Pinang,0,0,0,0,0
2826,19/7/2020,Sabah,1,0,0,5,1
2827,19/7/2020,Sarawak,6,0,0,35,6
2828,19/7/2020,Selangor,4,2,7,38,4
2829,19/7/2020,Terengganu,0,0,0,3,0
2830,19/7/2020,W.P. Kuala Lumpur,1,0,0,10,1
2831,19/7/2020,W.P. Labuan,0,0,0,0,0
2832,19/7/2020,W.P. Putrajaya,0,0,0,1,0
2833,20/7/2020,Johor,14,0,0,17,14
2834,20/7/2020,Kedah,1,1,0,3,1
2835,20/7/2020,Kelantan,0,0,0,1,0
2836,20/7/2020,Melaka,0,0,0,2,0
2837,20/7/2020,Negeri Sembilan,1,0,0,3,1
2838,20/7/2020,Pahang,0,0,0,0,0
2839,20/7/2020,Perak,0,0,0,2,0
2840,20/7/2020,Perlis,0,0,0,0,0
2841,20/7/2020,Pulau Pinang,0,0,0,0,0
2842,20/7/2020,Sabah,0,0,0,5,0
2843,20/7/2020,Sarawak,1,1,0,36,1
2844,20/7/2020,Selangor,4,4,2,40,4
2845,20/7/2020,Terengganu,0,0,0,3,0
2846,20/7/2020,W.P. Kuala Lumpur,0,0,0,10,0
2847,20/7/2020,W.P. Labuan,0,0,0,0,0
2848,20/7/2020,W.P. Putrajaya,0,0,0,1,0
2849,21/7/2020,Johor,0,0,0,17,0
2850,21/7/2020,Kedah,0,0,0,3,0
2851,21/7/2020,Kelantan,0,0,0,1,0
2852,21/7/2020,Melaka,0,0,0,2,0
2853,21/7/2020,Negeri Sembilan,0,0,0,3,0
2854,21/7/2020,Pahang,0,0,0,0,0
2855,21/7/2020,Perak,0,0,0,2,0
2856,21/7/2020,Perlis,0,0,0,0,0
2857,21/7/2020,Pulau Pinang,0,0,0,0,0
2858,21/7/2020,Sabah,1,0,0,6,1
2859,21/7/2020,Sarawak,11,2,2,45,11
2860,21/7/2020,Selangor,2,1,3,39,2
2861,21/7/2020,Terengganu,0,0,0,3,0
2862,21/7/2020,W.P. Kuala Lumpur,1,1,2,9,1
2863,21/7/2020,W.P. Labuan,0,0,0,0,0
2864,21/7/2020,W.P. Putrajaya,0,0,0,1,0
2865,22/7/2020,Johor,1,1,1,17,1
2866,22/7/2020,Kedah,0,0,0,3,0
2867,22/7/2020,Kelantan,0,0,0,1,0
2868,22/7/2020,Melaka,0,0,0,2,0
2869,22/7/2020,Negeri Sembilan,0,0,0,3,0
2870,22/7/2020,Pahang,0,0,0,0,0
2871,22/7/2020,Perak,1,1,0,3,1
2872,22/7/2020,Perlis,0,0,0,0,0
2873,22/7/2020,Pulau Pinang,0,0,0,0,0
2874,22/7/2020,Sabah,0,0,1,5,0
2875,22/7/2020,Sarawak,9,2,0,54,9
2876,22/7/2020,Selangor,3,3,0,42,3
2877,22/7/2020,Terengganu,0,0,0,3,0
2878,22/7/2020,W.P. Kuala Lumpur,2,1,2,9,2
2879,22/7/2020,W.P. Labuan,0,0,0,0,0
2880,22/7/2020,W.P. Putrajaya,0,0,0,1,0
2881,23/7/2020,Johor,1,1,0,18,1
2882,23/7/2020,Kedah,0,0,0,3,0
2883,23/7/2020,Kelantan,1,0,0,2,1
2884,23/7/2020,Melaka,0,0,0,2,0
2885,23/7/2020,Negeri Sembilan,0,0,0,3,0
2886,23/7/2020,Pahang,1,1,0,1,1
2887,23/7/2020,Perak,0,0,0,3,0
2888,23/7/2020,Perlis,0,0,0,0,0
2889,23/7/2020,Pulau Pinang,0,0,0,0,0
2890,23/7/2020,Sabah,1,0,0,6,1
2891,23/7/2020,Sarawak,4,0,0,58,4
2892,23/7/2020,Selangor,0,0,8,34,0
2893,23/7/2020,Terengganu,0,0,0,3,0
2894,23/7/2020,W.P. Kuala Lumpur,1,1,0,10,1
2895,23/7/2020,W.P. Labuan,0,0,0,0,0
2896,23/7/2020,W.P. Putrajaya,0,0,0,1,0
2897,24/7/2020,Johor,2,0,0,20,2
2898,24/7/2020,Kedah,0,0,1,2,0
2899,24/7/2020,Kelantan,0,0,0,2,0
2900,24/7/2020,Melaka,0,0,0,2,0
2901,24/7/2020,Negeri Sembilan,0,0,1,2,0
2902,24/7/2020,Pahang,3,0,0,4,3
2903,24/7/2020,Perak,1,1,0,4,1
2904,24/7/2020,Perlis,0,0,0,0,0
2905,24/7/2020,Pulau Pinang,0,0,0,0,0
2906,24/7/2020,Sabah,0,0,0,6,0
2907,24/7/2020,Sarawak,9,1,0,67,9
2908,24/7/2020,Selangor,3,2,1,36,3
2909,24/7/2020,Terengganu,0,0,0,3,0
2910,24/7/2020,W.P. Kuala Lumpur,3,1,0,13,3
2911,24/7/2020,W.P. Labuan,0,0,0,0,0
2912,24/7/2020,W.P. Putrajaya,0,0,0,1,0
2913,25/7/2020,Johor,10,4,0,30,10
2914,25/7/2020,Kedah,0,0,0,2,0
2915,25/7/2020,Kelantan,0,0,0,2,0
2916,25/7/2020,Melaka,0,0,1,1,0
2917,25/7/2020,Negeri Sembilan,0,0,0,2,0
2918,25/7/2020,Pahang,0,0,0,4,0
2919,25/7/2020,Perak,0,0,0,4,0
2920,25/7/2020,Perlis,0,0,0,0,0
2921,25/7/2020,Pulau Pinang,0,0,0,0,0
2922,25/7/2020,Sabah,0,0,1,5,0
2923,25/7/2020,Sarawak,8,0,5,70,8
2924,25/7/2020,Selangor,3,1,7,32,3
2925,25/7/2020,Terengganu,0,0,0,3,0
2926,25/7/2020,W.P. Kuala Lumpur,1,0,2,12,1
2927,25/7/2020,W.P. Labuan,1,1,0,1,1
2928,25/7/2020,W.P. Putrajaya,0,0,1,0,0
2929,26/7/2020,Johor,7,0,0,37,7
2930,26/7/2020,Kedah,0,0,0,2,0
2931,26/7/2020,Kelantan,1,1,0,3,1
2932,26/7/2020,Melaka,0,0,0,1,0
2933,26/7/2020,Negeri Sembilan,0,0,0,2,0
2934,26/7/2020,Pahang,1,0,0,5,1
2935,26/7/2020,Perak,0,0,0,4,0
2936,26/7/2020,Perlis,0,0,0,0,0
2937,26/7/2020,Pulau Pinang,0,0,0,0,0
2938,26/7/2020,Sabah,1,0,0,6,1
2939,26/7/2020,Sarawak,1,0,2,68,1
2940,26/7/2020,Selangor,0,0,2,30,0
2941,26/7/2020,Terengganu,0,0,0,3,0
2942,26/7/2020,W.P. Kuala Lumpur,2,2,2,12,2
2943,26/7/2020,W.P. Labuan,0,0,0,1,0
2944,26/7/2020,W.P. Putrajaya,0,0,0,0,0
2945,27/7/2020,Johor,0,0,0,37,0
2946,27/7/2020,Kedah,0,0,0,2,0
2947,27/7/2020,Kelantan,0,0,0,3,0
2948,27/7/2020,Melaka,0,0,0,1,0
2949,27/7/2020,Negeri Sembilan,0,0,0,2,0
2950,27/7/2020,Pahang,0,0,0,5,0
2951,27/7/2020,Perak,0,0,0,4,0
2952,27/7/2020,Perlis,0,0,0,0,0
2953,27/7/2020,Pulau Pinang,0,0,0,0,0
2954,27/7/2020,Sabah,4,1,1,9,4
2955,27/7/2020,Sarawak,0,0,0,68,0
2956,27/7/2020,Selangor,1,1,0,31,1
2957,27/7/2020,Terengganu,0,0,0,3,0
2958,27/7/2020,W.P. Kuala Lumpur,2,2,0,14,2
2959,27/7/2020,W.P. Labuan,0,0,0,1,0
2960,27/7/2020,W.P. Putrajaya,0,0,0,0,0
2961,28/7/2020,Johor,0,0,0,37,0
2962,28/7/2020,Kedah,6,1,0,8,6
2963,28/7/2020,Kelantan,0,0,2,1,0
2964,28/7/2020,Melaka,0,0,0,1,0
2965,28/7/2020,Negeri Sembilan,0,0,0,2,0
2966,28/7/2020,Pahang,0,0,0,5,0
2967,28/7/2020,Perak,0,0,0,4,0
2968,28/7/2020,Perlis,0,0,0,0,0
2969,28/7/2020,Pulau Pinang,0,0,0,0,0
2970,28/7/2020,Sabah,3,1,1,11,3
2971,28/7/2020,Sarawak,25,4,2,91,25
2972,28/7/2020,Selangor,0,0,1,30,0
2973,28/7/2020,Terengganu,0,0,0,3,0
2974,28/7/2020,W.P. Kuala Lumpur,4,4,0,18,4
2975,28/7/2020,W.P. Labuan,1,1,0,2,1
2976,28/7/2020,W.P. Putrajaya,0,0,0,0,0
2977,29/7/2020,Johor,1,0,0,38,1
2978,29/7/2020,Kedah,0,0,0,8,0
2979,29/7/2020,Kelantan,0,0,0,1,0
2980,29/7/2020,Melaka,0,0,0,1,0
2981,29/7/2020,Negeri Sembilan,0,0,0,2,0
2982,29/7/2020,Pahang,0,0,0,5,0
2983,29/7/2020,Perak,0,0,0,4,0
2984,29/7/2020,Perlis,1,0,0,1,1
2985,29/7/2020,Pulau Pinang,0,0,0,0,0
2986,29/7/2020,Sabah,1,0,0,11,1
2987,29/7/2020,Sarawak,2,0,1,92,2
2988,29/7/2020,Selangor,1,1,3,28,1
2989,29/7/2020,Terengganu,0,0,1,2,0
2990,29/7/2020,W.P. Kuala Lumpur,7,7,0,25,7
2991,29/7/2020,W.P. Labuan,0,0,0,2,0
2992,29/7/2020,W.P. Putrajaya,0,0,0,0,0
2993,30/7/2020,Johor,1,0,0,39,1
2994,30/7/2020,Kedah,1,1,0,9,1
2995,30/7/2020,Kelantan,0,0,0,1,0
2996,30/7/2020,Melaka,0,0,0,1,0
2997,30/7/2020,Negeri Sembilan,0,0,0,2,0
2998,30/7/2020,Pahang,0,0,0,5,0
2999,30/7/2020,Perak,0,0,0,4,0
3000,30/7/2020,Perlis,0,0,0,1,0
3001,30/7/2020,Pulau Pinang,0,0,0,0,0
3002,30/7/2020,Sabah,4,1,0,15,4
3003,30/7/2020,Sarawak,0,0,1,91,0
3004,30/7/2020,Selangor,1,1,3,26,1
3005,30/7/2020,Terengganu,0,0,0,2,0
3006,30/7/2020,W.P. Kuala Lumpur,1,0,1,25,1
3007,30/7/2020,W.P. Labuan,0,0,0,2,0
3008,30/7/2020,W.P. Putrajaya,0,0,0,0,0
3009,31/7/2020,Johor,3,1,2,40,3
3010,31/7/2020,Kedah,2,0,0,11,2
3011,31/7/2020,Kelantan,0,0,1,0,0
3012,31/7/2020,Melaka,0,0,1,0,0
3013,31/7/2020,Negeri Sembilan,1,0,0,3,1
3014,31/7/2020,Pahang,0,0,0,5,0
3015,31/7/2020,Perak,0,0,0,4,0
3016,31/7/2020,Perlis,0,0,0,1,0
3017,31/7/2020,Pulau Pinang,0,0,0,0,0
3018,31/7/2020,Sabah,1,0,0,16,1
3019,31/7/2020,Sarawak,1,1,14,78,1
3020,31/7/2020,Selangor,1,0,6,21,1
3021,31/7/2020,Terengganu,0,0,2,0,0
3022,31/7/2020,W.P. Kuala Lumpur,3,3,1,27,3
3023,31/7/2020,W.P. Labuan,0,0,0,2,0
3024,31/7/2020,W.P. Putrajaya,0,0,0,0,0
3025,1/8/2020,Johor,0,0,0,40,0
3026,1/8/2020,Kedah,1,0,0,12,1
3027,1/8/2020,Kelantan,0,0,0,0,0
3028,1/8/2020,Melaka,0,0,0,0,0
3029,1/8/2020,Negeri Sembilan,0,0,0,3,0
3030,1/8/2020,Pahang,0,0,0,5,0
3031,1/8/2020,Perak,2,2,0,6,2
3032,1/8/2020,Perlis,0,0,0,1,0
3033,1/8/2020,Pulau Pinang,0,0,0,0,0
3034,1/8/2020,Sabah,0,0,0,16,0
3035,1/8/2020,Sarawak,0,0,3,75,0
3036,1/8/2020,Selangor,6,5,0,27,6
3037,1/8/2020,Terengganu,0,0,0,0,0
3038,1/8/2020,W.P. Kuala Lumpur,0,0,0,27,0
3039,1/8/2020,W.P. Labuan,0,0,0,2,0
3040,1/8/2020,W.P. Putrajaya,0,0,0,0,0
3041,2/8/2020,Johor,0,0,0,40,0
3042,2/8/2020,Kedah,11,0,0,23,11
3043,2/8/2020,Kelantan,0,0,0,0,0
3044,2/8/2020,Melaka,0,0,0,0,0
3045,2/8/2020,Negeri Sembilan,0,0,0,3,0
3046,2/8/2020,Pahang,0,0,0,5,0
3047,2/8/2020,Perak,0,0,2,4,0
3048,2/8/2020,Perlis,0,0,0,1,0
3049,2/8/2020,Pulau Pinang,0,0,0,0,0
3050,2/8/2020,Sabah,2,0,1,17,2
3051,2/8/2020,Sarawak,0,0,9,66,0
3052,2/8/2020,Selangor,1,1,2,26,1
3053,2/8/2020,Terengganu,0,0,0,0,0
3054,2/8/2020,W.P. Kuala Lumpur,0,0,3,24,0
3055,2/8/2020,W.P. Labuan,0,0,0,2,0
3056,2/8/2020,W.P. Putrajaya,0,0,0,0,0
3057,3/8/2020,Johor,0,0,0,40,0
3058,3/8/2020,Kedah,1,0,0,24,1
3059,3/8/2020,Kelantan,0,0,0,0,0
3060,3/8/2020,Melaka,0,0,0,0,0
3061,3/8/2020,Negeri Sembilan,0,0,0,3,0
3062,3/8/2020,Pahang,0,0,0,5,0
3063,3/8/2020,Perak,0,0,0,4,0
3064,3/8/2020,Perlis,0,0,0,1,0
3065,3/8/2020,Pulau Pinang,0,0,0,0,0
3066,3/8/2020,Sabah,0,0,1,16,0
3067,3/8/2020,Sarawak,0,0,3,63,0
3068,3/8/2020,Selangor,0,0,0,26,0
3069,3/8/2020,Terengganu,0,0,0,0,0
3070,3/8/2020,W.P. Kuala Lumpur,0,0,0,24,0
3071,3/8/2020,W.P. Labuan,1,0,0,3,1
3072,3/8/2020,W.P. Putrajaya,0,0,0,0,0
3073,4/8/2020,Johor,0,0,3,37,0
3074,4/8/2020,Kedah,0,0,0,24,0
3075,4/8/2020,Kelantan,0,0,0,0,0
3076,4/8/2020,Melaka,0,0,0,0,0
3077,4/8/2020,Negeri Sembilan,0,0,1,2,0
3078,4/8/2020,Pahang,0,0,0,5,0
3079,4/8/2020,Perak,0,0,0,4,0
3080,4/8/2020,Perlis,1,0,0,2,1
3081,4/8/2020,Pulau Pinang,0,0,0,0,0
